COUNTY,Year,Total Dollar Damage,Total Acres Burned,Arson,Campfire,Debris Burning,Elec. Power,Equip. Use,Ltng.,Misc.,P-W-F,Rail- road,Smoking,Undet.,Vehicle,Total Fires,.25 acres or <,.26-9.99 acres,10-99 acres,100-299 acres,300-999 acres,1000-4999 acres,5000 acres or >,Population,Prec_Value,Prec_Rank,Prec_Anomaly,Prec_Mean(1901-2000),MT_Value,MT_Rank,MT_Anomaly,MT_Mean(1901-2000),AT_Value,AT_Rank,AT_Anomaly,AT_Mean(1901-2000),BUILDVALUE,AGRIVALUE,AREA,EAL_VALB,EAL_VALP,EAL_VALA,RESL_SCORE,LTNG_EALS,WFIR_RISKS
Modoc,2017,"109,236",183,1,1,3,3,1,36,3,1,1,0,3,0,53,38,9,6,0,0,0,0,"8,876",21.12,104,3.05,18.07,61.3,115,2.5,58.8,48.2,119,2.6,45.6,2905000104,131642848,4245.688588,6201081.213,0.02857277481,9164418.893,21.31999969,5.855855856,89.69137766
Modoc,2016,"150,004",388,0,0,0,0,1,1,2,0,1,0,2,1,8,4,3,0,0,1,0,0,"8,961",19.17,86,1.1,18.07,61.3,115,2.5,58.8,48.4,123,2.8,45.6,2905000104,131642848,4245.688588,6201081.213,0.02857277481,9164418.893,21.31999969,5.855855856,89.69137766
Modoc,2015,4,184,0,0,0,0,1,9,0,0,2,0,4,0,16,10,4,1,1,0,0,0,"9,056",16.85,56,-1.22,18.07,63.4,128,4.6,58.8,49.8,128,4.2,45.6,2905000104,131642848,4245.688588,6201081.213,0.02857277481,9164418.893,21.31999969,5.855855856,89.69137766
Modoc,2014,11,18,0,0,4,0,0,5,0,0,0,0,2,0,11,4,7,0,0,0,0,0,"9,068",18.21,74,0.14,18.07,63,126,4.2,58.8,49.7,127,4.2,45.6,2905000104,131642848,4245.688588,6201081.213,0.02857277481,9164418.893,21.31999969,5.855855856,89.69137766
Modoc,2013,"30,051",629,0,0,1,0,0,15,0,1,1,0,3,3,24,7,12,4,0,1,0,0,"9,145",10.81,2,-7.26,18.07,61.1,110,2.3,58.8,46.8,95,1.2,45.6,2905000104,131642848,4245.688588,6201081.213,0.02857277481,9164418.893,21.31999969,5.855855856,89.69137766
Modoc,2012,50,13,1,0,3,0,2,2,0,0,0,0,1,0,9,3,6,0,0,0,0,0,"9,351",17.61,64,-0.46,18.07,61.3,115,2.5,58.8,47.6,112,2,45.6,2905000104,131642848,4245.688588,6201081.213,0.02857277481,9164418.893,21.31999969,5.855855856,89.69137766
Modoc,2011,"1,882",33,0,0,3,1,3,18,0,0,0,0,4,0,29,17,11,1,0,0,0,0,"9,509",14.61,30,-3.46,18.07,58.9,56,0.1,58.8,45.5,46,-0.1,45.6,2905000104,131642848,4245.688588,6201081.213,0.02857277481,9164418.893,21.31999969,5.855855856,89.69137766
Modoc,2010,"1,364",86,1,0,1,0,5,7,0,0,0,0,2,0,16,10,5,1,0,0,0,0,"9,682",19.6,94,1.53,18.07,58.8,51,0,58.8,46.3,77,0.7,45.6,2905000104,131642848,4245.688588,6201081.213,0.02857277481,9164418.893,21.31999969,5.855855856,89.69137766
Modoc,2009,"1,364",16,0,0,2,1,2,4,0,0,0,0,1,0,10,6,3,0,1,0,0,0,"9,107",14.03,23,-4.04,18.07,60.5,98,1.7,58.8,46.8,95,1.2,45.6,2905000104,131642848,4245.688588,6201081.213,0.02857277481,9164418.893,21.31999969,5.855855856,89.69137766
Mono,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,258",16.04,81,0.41,15.63,60.7,125,3.2,57.5,46.4,126,3.1,43.3,4377206752,10981562,3163.414958,6818881.861,0.1289914602,1234770.841,67.12000275,33.62290862,89.08685969
Mono,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,310",7.71,3,-7.92,15.63,61.4,128,3.8,57.5,46.6,127,3.3,43.3,4377206752,10981562,3163.414958,6818881.861,0.1289914602,1234770.841,67.12000275,33.62290862,89.08685969
Mono,2019,0,0,1,0,1,0,1,11,1,1,0,0,2,3,0,0,0,0,0,0,0,0,"14,444",19.12,101,3.49,15.63,57.2,46,-0.4,57.5,43.6,74,0.3,43.3,4377206752,10981562,3163.414958,6818881.861,0.1289914602,1234770.841,67.12000275,33.62290862,89.08685969
Mono,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,403",14.08,54,-1.55,15.63,60.3,122,2.8,57.5,46.1,122,2.9,43.3,4377206752,10981562,3163.414958,6818881.861,0.1289914602,1234770.841,67.12000275,33.62290862,89.08685969
Mono,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,354",26.45,126,10.82,15.63,59.5,115,1.9,57.5,45.8,120,2.5,43.3,4377206752,10981562,3163.414958,6818881.861,0.1289914602,1234770.841,67.12000275,33.62290862,89.08685969
Mono,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,273",15.22,76,-0.41,15.63,60.3,122,2.8,57.5,46.3,123,3.1,43.3,4377206752,10981562,3163.414958,6818881.861,0.1289914602,1234770.841,67.12000275,33.62290862,89.08685969
Monterey,2021,"112,020","1,283",1,3,8,7,1,0,4,1,0,0,12,8,45,24,18,2,0,0,1,0,"437,644",20.8,76,0.7,20.1,73.7,116,2.1,71.6,59.6,120,2.4,57.2,76406937519,4721131468,3809.292638,123634382,3.299884957,30091845.85,28.89999962,59.55598456,97.48647789
Monterey,2020,"70,490","52,762",5,1,6,20,18,2,6,2,1,0,21,16,98,38,46,8,3,1,0,2,"439,227",10.21,9,-9.89,20.1,74.9,126,3.3,71.6,60.4,126,3.2,57.2,76406937519,4721131468,3809.292638,123634382,3.299884957,30091845.85,28.89999962,59.55598456,97.48647789
Monterey,2019,"39,951","3,601",3,6,7,28,17,0,9,1,0,1,17,25,114,57,44,10,1,1,1,0,"434,061",30.5,118,10.4,20.1,72.4,82,0.8,71.6,59.1,115,1.9,57.2,76406937519,4721131468,3809.292638,123634382,3.299884957,30091845.85,28.89999962,59.55598456,97.48647789
Monterey,2018,"221,912","3,939",2,1,4,13,7,0,18,0,0,1,20,10,76,47,20,4,2,2,1,0,"433,950",19.21,60,-0.89,20.1,74.1,123,2.5,71.6,59.9,123,2.7,57.2,76406937519,4721131468,3809.292638,123634382,3.299884957,30091845.85,28.89999962,59.55598456,97.48647789
Monterey,2017,"555,677","2,193",3,1,4,28,9,8,13,2,0,0,14,8,90,49,30,10,0,0,1,0,"434,534",25.02,103,4.92,20.1,74.3,124,2.7,71.6,60.4,126,3.2,57.2,76406937519,4721131468,3809.292638,123634382,3.299884957,30091845.85,28.89999962,59.55598456,97.48647789
Monterey,2016,"11,222,283","136,624",5,2,3,12,3,0,6,1,0,1,14,11,58,26,23,5,2,0,1,1,"433,953",20.86,77,0.76,20.1,73.9,119,2.3,71.6,60,124,2.8,57.2,76406937519,4721131468,3809.292638,123634382,3.299884957,30091845.85,28.89999962,59.55598456,97.48647789
Monterey,2015,"10,005,710","1,206",1,0,5,10,4,9,5,1,0,1,11,7,54,30,22,1,0,0,1,0,"430,552",11.24,13,-8.86,20.1,75,127,3.4,71.6,60.8,127,3.6,57.2,76406937519,4721131468,3809.292638,123634382,3.299884957,30091845.85,28.89999962,59.55598456,97.48647789
Monterey,2014,"2,180",374,0,1,3,9,2,0,7,0,0,0,6,5,33,19,11,1,2,0,0,0,"428,475",19.93,70,-0.17,20.1,75.8,128,4.2,71.6,61.7,128,4.5,57.2,76406937519,4721131468,3809.292638,123634382,3.299884957,30091845.85,28.89999962,59.55598456,97.48647789
Monterey,2013,"3,875",202,2,5,14,9,3,0,7,0,0,5,9,16,70,33,34,2,1,0,0,0,"426,712",4.18,1,-15.92,20.1,74.1,123,2.5,71.6,59.1,115,1.9,57.2,76406937519,4721131468,3809.292638,123634382,3.299884957,30091845.85,28.89999962,59.55598456,97.48647789
Monterey,2012,"444,355","2,817",5,5,8,8,2,11,18,2,0,1,6,9,75,33,35,6,0,0,1,0,"424,788",19.94,71,-0.16,20.1,73,103,1.4,71.6,58.8,110,1.6,57.2,76406937519,4721131468,3809.292638,123634382,3.299884957,30091845.85,28.89999962,59.55598456,97.48647789
Monterey,2011,"165,076","1,801",6,1,9,16,0,27,5,0,0,0,7,1,72,27,29,13,1,2,0,0,"420,456",20.3,73,0.2,20.1,71.4,44,-0.2,71.6,57.5,70,0.3,57.2,76406937519,4721131468,3809.292638,123634382,3.299884957,30091845.85,28.89999962,59.55598456,97.48647789
Monterey,2010,"27,750",403,3,0,5,10,0,19,0,3,0,1,10,2,53,16,26,11,0,0,0,0,"415,059",29,113,8.9,20.1,71.1,30,-0.6,71.6,57.9,86,0.7,57.2,76406937519,4721131468,3809.292638,123634382,3.299884957,30091845.85,28.89999962,59.55598456,97.48647789
Monterey,2009,"27,750",53,4,1,4,3,0,18,0,1,0,2,7,3,43,16,22,3,0,0,1,1,"410,370",18.42,56,-1.68,20.1,73,103,1.4,71.6,58.7,107,1.5,57.2,76406937519,4721131468,3809.292638,123634382,3.299884957,30091845.85,28.89999962,59.55598456,97.48647789
Napa,2021,"10,101",210,0,1,9,5,5,1,1,0,0,0,2,5,29,21,5,2,1,0,0,0,"137,386",27.17,51,-3.93,31.1,73.7,122,2.7,71,60.6,122,2.4,58.2,33563805976,657482262,796.4952731,74517078,1.565260917,86428735.45,77.98000336,53.53925354,95.51384028
Napa,2020,"1,129,079,102","213,211",7,2,9,13,9,9,2,1,0,0,1,8,61,20,34,3,0,0,0,4,"138,445",10.32,3,-20.78,31.1,75.5,128,4.5,71,61.9,127,3.7,58.2,33563805976,657482262,796.4952731,74517078,1.565260917,86428735.45,77.98000336,53.53925354,95.51384028
Napa,2019,"31,875",653,0,0,2,13,5,0,4,1,0,2,3,4,34,20,11,2,0,1,0,0,"137,744",43.5,117,12.4,31.1,72.1,95,1.1,71,60,114,1.8,58.2,33563805976,657482262,796.4952731,74517078,1.565260917,86428735.45,77.98000336,53.53925354,95.51384028
Napa,2018,"6,639,852","2,784",3,0,6,9,5,0,14,1,0,0,14,4,56,34,15,5,1,0,1,0,"138,789",24.56,35,-6.54,31.1,73.6,120,2.6,71,60.4,121,2.3,58.2,33563805976,657482262,796.4952731,74517078,1.565260917,86428735.45,77.98000336,53.53925354,95.51384028
Napa,2017,"4,000,886,621","98,786",5,3,6,14,3,3,3,0,0,0,12,4,53,31,16,3,0,0,1,2,"139,878",43.3,116,12.2,31.1,73.4,119,2.4,71,60.8,125,2.6,58.2,33563805976,657482262,796.4952731,74517078,1.565260917,86428735.45,77.98000336,53.53925354,95.51384028
Napa,2016,"300,120",139,4,1,2,8,2,0,6,1,0,0,17,5,46,26,17,3,0,0,0,0,"140,840",36.01,91,4.91,31.1,72.7,103,1.7,71,60.4,121,2.2,58.2,33563805976,657482262,796.4952731,74517078,1.565260917,86428735.45,77.98000336,53.53925354,95.51384028
Napa,2015,"277,310","8,173",0,3,12,9,3,2,6,0,0,0,15,1,51,32,14,4,0,0,0,1,"140,862",13.88,5,-17.22,31.1,74.7,126,3.7,71,61.6,126,3.4,58.2,33563805976,657482262,796.4952731,74517078,1.565260917,86428735.45,77.98000336,53.53925354,95.51384028
Napa,2014,"126,015","10,956",5,0,6,12,5,0,13,0,0,1,11,5,58,39,15,1,1,0,1,1,"140,405",33.28,81,2.18,31.1,75,127,4,71,62,128,3.8,58.2,33563805976,657482262,796.4952731,74517078,1.565260917,86428735.45,77.98000336,53.53925354,95.51384028
Napa,2013,"102,762",447,0,2,1,7,6,0,8,2,0,0,17,7,50,26,20,3,0,1,0,0,"139,580",6.72,1,-24.38,31.1,74.1,124,3.1,71,60.1,117,1.9,58.2,33563805976,657482262,796.4952731,74517078,1.565260917,86428735.45,77.98000336,53.53925354,95.51384028
Napa,2012,"87,603",236,0,1,7,3,0,2,5,0,0,1,8,6,33,12,20,0,1,0,0,0,"138,538",39.43,104,8.33,31.1,72.7,106,1.7,71,59.5,103,1.3,58.2,33563805976,657482262,796.4952731,74517078,1.565260917,86428735.45,77.98000336,53.53925354,95.51384028
Napa,2011,"754,350",619,0,0,3,6,0,10,2,0,0,0,8,1,30,10,17,2,0,1,0,0,"137,691",27.53,53,-3.57,31.1,70.5,34,-0.5,71,58.2,58,0,58.2,33563805976,657482262,796.4952731,74517078,1.565260917,86428735.45,77.98000336,53.53925354,95.51384028
Napa,2010,"201,725",171,3,1,6,6,0,6,0,2,0,1,20,3,48,14,29,5,0,0,0,0,"136,535",42.59,111,11.49,31.1,70.3,27,-0.7,71,58.4,72,0.2,58.2,33563805976,657482262,796.4952731,74517078,1.565260917,86428735.45,77.98000336,53.53925354,95.51384028
Napa,2009,"201,725",48,2,0,3,4,0,18,0,1,0,0,13,0,41,13,23,5,0,0,0,0,"134,650",25.6,42,-5.5,31.1,72.6,103,1.6,71,59.4,103,1.2,58.2,33563805976,657482262,796.4952731,74517078,1.565260917,86428735.45,77.98000336,53.53925354,95.51384028
Napa,2008,"1,457,098","4,835",1,0,5,10,0,17,0,2,0,0,16,0,51,12,29,7,1,1,1,0,"133,591",25.13,38,-5.97,31.1,73.2,116,2.2,71,59.6,106,1.4,58.2,33563805976,657482262,796.4952731,74517078,1.565260917,86428735.45,77.98000336,53.53925354,95.51384028
Nevada,2021,"720,900",139,5,3,29,11,14,4,6,1,0,3,12,11,99,49,48,2,0,0,0,0,"102,221",48.46,67,-1.91,50.37,66.6,122,2.8,63.8,54.4,124,2.6,51.7,24016808294,14293686,983.6265247,23657474.5,0.2298482138,1766.375434,67.88999939,81.94980695,98.31371301
Nevada,2020,"152,362",779,2,2,49,15,8,8,10,2,0,0,13,6,115,50,64,0,0,1,0,0,"102,184",27.42,4,-22.95,50.37,67.2,127,3.4,63.8,54.5,125,2.8,51.7,24016808294,14293686,983.6265247,23657474.5,0.2298482138,1766.375434,67.88999939,81.94980695,98.31371301
Nevada,2019,"329,550",41,1,9,21,12,14,0,15,0,0,2,23,4,101,75,26,0,0,0,0,0,"99,755",66.92,111,16.55,50.37,63.5,47,-0.3,63.8,51.9,68,0.2,51.7,24016808294,14293686,983.6265247,23657474.5,0.2298482138,1766.375434,67.88999939,81.94980695,98.31371301
Nevada,2018,"1,837,232",71,2,10,39,16,10,1,26,2,0,2,36,9,153,124,28,1,0,0,0,0,"99,508",45.36,55,-5.01,50.37,66.2,119,2.4,63.8,53.8,123,2.1,51.7,24016808294,14293686,983.6265247,23657474.5,0.2298482138,1766.375434,67.88999939,81.94980695,98.31371301
Nevada,2017,"4,000,063,130","1,392",3,6,38,14,12,6,22,0,0,2,24,6,133,92,34,5,0,2,0,0,"99,367",82.59,126,32.22,50.37,65.5,111,1.7,63.8,53.7,121,1.9,51.7,24016808294,14293686,983.6265247,23657474.5,0.2298482138,1766.375434,67.88999939,81.94980695,98.31371301
Nevada,2016,"1,080,921",44,7,10,26,10,11,1,16,2,0,0,35,7,125,104,21,0,0,0,0,0,"98,913",65.78,109,15.41,50.37,65.4,107,1.6,63.8,53.4,118,1.7,51.7,24016808294,14293686,983.6265247,23657474.5,0.2298482138,1766.375434,67.88999939,81.94980695,98.31371301
Nevada,2015,"42,402","2,496",12,1,28,14,7,13,13,1,0,1,25,4,119,87,28,2,1,0,1,0,"98,676",32.08,13,-18.29,50.37,67.1,126,3.3,63.8,54.8,127,3.1,51.7,24016808294,14293686,983.6265247,23657474.5,0.2298482138,1766.375434,67.88999939,81.94980695,98.31371301
Nevada,2014,"618,610",212,3,4,20,7,5,2,7,0,0,3,21,3,75,50,22,2,1,0,0,0,"98,572",48.42,66,-1.95,50.37,67.1,126,3.3,63.8,55,128,3.3,51.7,24016808294,14293686,983.6265247,23657474.5,0.2298482138,1766.375434,67.88999939,81.94980695,98.31371301
Nevada,2013,"332,568",131,1,6,43,11,7,7,10,4,0,3,29,4,125,79,44,2,0,0,0,0,"97,938",15.56,1,-34.81,50.37,66.1,117,2.3,63.8,53.2,113,1.5,51.7,24016808294,14293686,983.6265247,23657474.5,0.2298482138,1766.375434,67.88999939,81.94980695,98.31371301
Nevada,2012,"68,830",72,3,4,24,7,2,6,10,1,0,2,23,8,90,42,48,0,0,0,0,0,"98,137",62.85,107,12.48,50.37,65.1,102,1.3,63.8,53,108,1.3,51.7,24016808294,14293686,983.6265247,23657474.5,0.2298482138,1766.375434,67.88999939,81.94980695,98.31371301
Nevada,2011,"30,350",44,2,1,15,6,3,15,1,0,0,2,14,0,59,37,21,1,0,0,0,0,"98,701",43.47,45,-6.9,50.37,62.4,20,-1.4,63.8,50.7,13,-1,51.7,24016808294,14293686,983.6265247,23657474.5,0.2298482138,1766.375434,67.88999939,81.94980695,98.31371301
Nevada,2010,"16,000",55,3,2,19,5,0,18,0,2,0,1,22,0,72,37,35,0,0,0,0,0,"98,747",67.54,112,17.17,50.37,62.3,17,-1.5,63.8,51,21,-0.7,51.7,24016808294,14293686,983.6265247,23657474.5,0.2298482138,1766.375434,67.88999939,81.94980695,98.31371301
Nevada,2009,"16,000",72,2,0,22,5,2,32,0,1,0,3,24,0,91,49,41,1,0,0,0,0,"97,751",41.91,39,-8.46,50.37,64.8,96,1,63.8,52.6,99,0.9,51.7,24016808294,14293686,983.6265247,23657474.5,0.2298482138,1766.375434,67.88999939,81.94980695,98.31371301
Placer,2021,"61,636,121","3,088",7,1,28,8,30,2,7,1,3,3,23,14,127,71,54,0,0,1,1,0,"409,189",44.34,67,-1.43,45.77,67.9,122,2.7,65.2,55.8,124,2.7,53,94180122476,62963297,1517.40141,32852417.31,0.5876803744,5808259.981,87.23999786,81.4993565,98.09099586
Placer,2020,"311,400",121,7,2,27,12,13,1,13,3,2,1,26,8,115,62,50,3,0,0,0,0,"405,937",24.95,3,-20.82,45.77,68.4,126,3.1,65.2,55.9,126,2.9,53,94180122476,62963297,1517.40141,32852417.31,0.5876803744,5808259.981,87.23999786,81.4993565,98.09099586
Placer,2019,"133,020",43,2,5,16,7,15,2,6,2,1,1,26,7,90,57,33,0,0,0,0,0,"398,329",61.82,113,16.05,45.77,65,49,-0.3,65.2,53.4,77,0.4,53,94180122476,62963297,1517.40141,32852417.31,0.5876803744,5808259.981,87.23999786,81.4993565,98.09099586
Placer,2018,"2,582,101",65,15,3,35,16,15,0,21,2,0,1,32,12,152,123,28,1,0,0,0,0,"392,330",42.42,61,-3.35,45.77,67.4,116,2.2,65.2,55,122,2,53,94180122476,62963297,1517.40141,32852417.31,0.5876803744,5808259.981,87.23999786,81.4993565,98.09099586
Placer,2017,"2,332,232",87,15,7,21,17,16,3,17,1,0,2,31,13,143,102,40,1,0,0,0,0,"385,115",75.84,126,30.07,45.77,66.7,107,1.5,65.2,55,122,1.9,53,94180122476,62963297,1517.40141,32852417.31,0.5876803744,5808259.981,87.23999786,81.4993565,98.09099586
Placer,2016,"242,200","5,722",5,10,31,9,16,2,13,2,0,4,33,8,133,96,35,1,0,0,0,1,"378,943",57.28,105,11.51,45.77,66.9,111,1.6,65.2,55,122,1.9,53,94180122476,62963297,1517.40141,32852417.31,0.5876803744,5808259.981,87.23999786,81.4993565,98.09099586
Placer,2015,"289,354",199,4,2,24,9,11,12,11,3,1,0,40,8,125,78,45,2,0,0,0,0,"372,841",31,17,-14.77,45.77,68.3,125,3,65.2,56,127,3,53,94180122476,62963297,1517.40141,32852417.31,0.5876803744,5808259.981,87.23999786,81.4993565,98.09099586
Placer,2014,"1,418,810",552,1,4,16,10,16,5,13,3,3,5,44,6,126,78,46,1,0,1,0,0,"369,217",42.03,58,-3.74,45.77,68.6,128,3.4,65.2,56.4,128,3.4,53,94180122476,62963297,1517.40141,32852417.31,0.5876803744,5808259.981,87.23999786,81.4993565,98.09099586
Placer,2013,"69,951",175,4,4,24,15,19,3,12,1,1,1,47,12,143,73,66,4,0,0,0,0,"365,398",14.6,1,-31.17,45.77,67.5,119,2.3,65.2,54.6,116,1.6,53,94180122476,62963297,1517.40141,32852417.31,0.5876803744,5808259.981,87.23999786,81.4993565,98.09099586
Placer,2012,"225,355","2,724",3,2,20,7,4,12,4,0,2,0,39,18,111,64,46,0,0,0,1,0,"360,263",54.97,99,9.2,45.77,66.6,105,1.4,65.2,54.4,108,1.4,53,94180122476,62963297,1517.40141,32852417.31,0.5876803744,5808259.981,87.23999786,81.4993565,98.09099586
Placer,2011,"55,550",59,1,1,13,9,1,22,7,0,0,3,20,1,78,39,39,0,0,0,0,0,"356,328",40.14,50,-5.63,45.77,64.1,27,-1.1,65.2,52.2,18,-0.8,53,94180122476,62963297,1517.40141,32852417.31,0.5876803744,5808259.981,87.23999786,81.4993565,98.09099586
Placer,2010,"37,560",289,8,0,7,17,0,30,0,3,0,1,44,0,110,48,57,5,0,0,0,0,"348,502",61.74,112,15.97,45.77,64,22,-1.3,65.2,52.5,28,-0.5,53,94180122476,62963297,1517.40141,32852417.31,0.5876803744,5808259.981,87.23999786,81.4993565,98.09099586
Placer,2009,"37,560",110,3,0,15,23,2,16,0,0,0,2,38,3,102,42,56,2,0,2,0,0,"348,552",39.04,43,-6.73,45.77,66.2,95,1,65.2,53.9,97,0.9,53,94180122476,62963297,1517.40141,32852417.31,0.5876803744,5808259.981,87.23999786,81.4993565,98.09099586
Placer,2008,"2,190,700","1,512",7,0,21,24,0,39,0,0,1,3,61,2,158,65,85,6,1,0,1,0,"341,041",33.7,27,-12.07,45.77,66.6,105,1.4,65.2,54.1,103,1,53,94180122476,62963297,1517.40141,32852417.31,0.5876803744,5808259.981,87.23999786,81.4993565,98.09099586
Plumas,2021,"2,003,500","155,091",0,0,1,1,0,2,1,0,0,0,0,0,5,4,0,0,0,0,0,1,"19,720",38.29,58,-2.92,41.21,62.9,124,3.2,59.7,49.4,125,2.6,46.8,8405356144,11005958,2639.82748,14930347.87,0.08067019928,387504.1577,62.95000076,45.84942085,97.61374483
Plumas,2020,"30,002,000","34,286",0,3,2,0,1,2,0,0,0,0,1,0,9,3,4,0,1,0,0,1,"19,847",21.66,3,-19.55,41.21,63.3,126,3.6,59.7,49.4,125,2.6,46.8,8405356144,11005958,2639.82748,14930347.87,0.08067019928,387504.1577,62.95000076,45.84942085,97.61374483
Plumas,2019,"1,500",6,0,1,5,0,0,0,1,0,0,0,2,0,9,7,2,0,0,0,0,0,"18,807",56.14,115,14.93,41.21,59.4,51,-0.3,59.7,47.1,77,0.3,46.8,8405356144,11005958,2639.82748,14930347.87,0.08067019928,387504.1577,62.95000076,45.84942085,97.61374483
Plumas,2018,"1,002",1,1,1,2,0,0,0,0,0,0,0,5,0,9,9,0,0,0,0,0,0,"18,741",35.36,45,-5.85,41.21,62,117,2.3,59.7,48.6,118,1.8,46.8,8405356144,11005958,2639.82748,14930347.87,0.08067019928,387504.1577,62.95000076,45.84942085,97.61374483
Plumas,2017,306,1,0,3,1,0,0,6,2,0,0,0,3,0,15,12,3,0,0,0,0,0,"18,660",68.34,124,27.13,41.21,61.2,100,1.5,59.7,48.7,119,1.9,46.8,8405356144,11005958,2639.82748,14930347.87,0.08067019928,387504.1577,62.95000076,45.84942085,97.61374483
Plumas,2016,0,0,0,0,1,0,1,1,0,0,0,0,1,0,4,4,0,0,0,0,0,0,"18,665",52.75,106,11.54,41.21,61.6,108,1.9,59.7,48.9,121,2.1,46.8,8405356144,11005958,2639.82748,14930347.87,0.08067019928,387504.1577,62.95000076,45.84942085,97.61374483
Plumas,2015,300,2,2,0,1,0,0,8,1,0,0,0,1,0,13,11,2,0,0,0,0,0,"18,427",26.23,15,-14.98,41.21,63.4,127,3.7,59.7,50,127,3.2,46.8,8405356144,11005958,2639.82748,14930347.87,0.08067019928,387504.1577,62.95000076,45.84942085,97.61374483
Plumas,2014,902,0,0,0,1,0,0,1,2,0,0,0,3,0,7,7,0,0,0,0,0,0,"18,622",39.05,63,-2.16,41.21,63.5,128,3.8,59.7,50.3,128,3.5,46.8,8405356144,11005958,2639.82748,14930347.87,0.08067019928,387504.1577,62.95000076,45.84942085,97.61374483
Plumas,2013,"1,274",2,0,0,0,0,1,4,3,0,0,0,1,3,12,10,2,0,0,0,0,0,"18,895",12.06,1,-29.15,41.21,61.9,114,2.3,59.7,47.9,101,1.1,46.8,8405356144,11005958,2639.82748,14930347.87,0.08067019928,387504.1577,62.95000076,45.84942085,97.61374483
Plumas,2012,5,101,0,1,3,0,0,0,0,1,0,0,3,0,8,5,2,0,1,0,0,0,"19,377",52.28,105,11.07,41.21,61.7,111,2.1,59.7,48.5,115,1.7,46.8,8405356144,11005958,2639.82748,14930347.87,0.08067019928,387504.1577,62.95000076,45.84942085,97.61374483
Plumas,2011,750,2,2,0,2,0,1,2,0,0,0,0,2,0,9,6,3,0,0,0,0,0,"19,719",35.98,47,-5.23,41.21,58.9,39,-0.8,59.7,46.3,34,-0.5,46.8,8405356144,11005958,2639.82748,14930347.87,0.08067019928,387504.1577,62.95000076,45.84942085,97.61374483
Plumas,2010,10,1,0,0,1,1,0,3,0,0,0,0,2,0,7,6,1,0,0,0,0,0,"20,007",53.24,107,12.03,41.21,58.8,33,-0.8,59.7,46.9,60,0.1,46.8,8405356144,11005958,2639.82748,14930347.87,0.08067019928,387504.1577,62.95000076,45.84942085,97.61374483
Plumas,2009,10,7,0,0,1,2,0,6,0,0,0,0,3,0,12,7,3,2,0,0,0,0,"20,122",34.52,43,-6.69,41.21,61,96,1.4,59.7,47.8,99,1,46.8,8405356144,11005958,2639.82748,14930347.87,0.08067019928,387504.1577,62.95000076,45.84942085,97.61374483
Plumas,2008,550,3,0,0,0,0,0,2,0,0,0,0,6,0,8,6,2,0,0,0,0,0,"20,359",30.07,26,-11.14,41.21,61.2,100,1.5,59.7,47.6,93,0.8,46.8,8405356144,11005958,2639.82748,14930347.87,0.08067019928,387504.1577,62.95000076,45.84942085,97.61374483
Riverside,2021,"2,598,441",788,35,7,11,9,18,4,20,7,2,10,56,19,198,106,76,14,2,0,0,0,"2,431,238",5.39,30,-3.1,8.49,83.1,124,3.2,79.9,70.1,123,3.3,66.8,418735926451,1068987536,7376.8054,955920911.2,20.08997894,1702822.252,27.43000031,75.41827542,99.96818326
Riverside,2020,"8,066,503","7,658",25,5,7,12,25,1,41,17,0,10,61,26,230,64,144,17,2,1,0,2,"2,422,134",6.62,48,-1.87,8.49,83.5,127,3.6,79.9,70.2,126,3.4,66.8,418735926451,1068987536,7376.8054,955920911.2,20.08997894,1702822.252,27.43000031,75.41827542,99.96818326
Riverside,2019,"496,090","5,061",19,5,10,11,20,2,17,5,1,7,73,20,190,79,88,16,2,4,1,0,"2,470,546",12.78,114,4.29,8.49,79.7,47,-0.2,79.9,67.6,88,0.9,66.8,418735926451,1068987536,7376.8054,955920911.2,20.08997894,1702822.252,27.43000031,75.41827542,99.96818326
Riverside,2018,"115,605","2,111",13,8,6,8,10,2,18,4,0,3,94,7,173,99,57,14,2,0,1,0,"2,445,789",5.82,36,-2.67,8.49,82.7,121,2.8,79.9,70.2,126,3.4,66.8,418735926451,1068987536,7376.8054,955920911.2,20.08997894,1702822.252,27.43000031,75.41827542,99.96818326
Riverside,2017,"315,015","14,899",10,4,8,14,25,2,26,6,0,6,98,12,211,104,75,23,4,1,3,1,"2,414,964",7.94,71,-0.55,8.49,83.4,126,3.5,79.9,70.7,127,3.9,66.8,418735926451,1068987536,7376.8054,955920911.2,20.08997894,1702822.252,27.43000031,75.41827542,99.96818326
Riverside,2016,"3,620","2,088",13,7,6,5,5,2,22,5,0,1,63,4,133,84,42,3,3,0,1,0,"2,380,081",8.04,72,-0.45,8.49,82.9,123,3,79.9,70.1,123,3.3,66.8,418735926451,1068987536,7376.8054,955920911.2,20.08997894,1702822.252,27.43000031,75.41827542,99.96818326
